rpm,engine_temp,fuel_pressure,battery_voltage,vibration,ambient_temp_c,elevation_ft,payload_ratio,road_grade_pct,idle_hours_day,engine_temp_delta_30d,fuel_pressure_delta_30d,battery_voltage_delta_30d,vibration_delta_30d,failure,failure_probability_true
1344.27,107.06,64.49,13.61,0.271,35.42,1807.6,0.289,0.0,0.829,2.887,0.271,-0.0419,-0.023,0,0.000824
1928.1,119.97,64.17,13.928,1.2,27.18,1425.8,0.917,1.946,1.446,0.534,2.88,-0.1613,0.3102,0,0.039166
2025.97,121.23,65.61,14.006,0.474,27.47,1279.9,0.592,2.274,1.857,1.225,-0.954,-0.0821,0.1266,0,0.035571
1918.56,107.26,64.54,13.281,0.971,-9.11,421.4,0.764,2.564,3.029,1.368,0.358,-0.3857,0.0594,0,0.003684
1997.48,112.57,65.7,13.13,1.009,19.05,1630.2,0.801,2.486,2.298,-1.79,-1.242,-0.2813,0.3051,0,0.006693
1802.49,118.4,62.54,13.69,0.55,34.99,2725.5,0.655,1.944,1.034,3.185,-1.36,-0.0818,0.1288,0,0.006693
1637.42,118.44,66.03,14.281,0.509,44.24,2028.8,0.612,1.448,1.243,1.222,-1.832,-0.1967,0.0682,0,0.006693
1790.23,110.09,60.66,13.787,0.749,8.42,3183.0,0.725,1.041,1.917,-0.395,-1.531,-0.0974,0.1729,0,0.006693
1890.48,125.29,62.23,13.835,0.901,49.53,0.0,0.853,1.882,1.439,5.165,-3.635,-0.1313,0.1822,0,0.197816
1934.32,109.66,59.78,13.362,1.238,-10.89,3013.0,0.912,1.33,2.783,-0.733,-3.718,-0.3566,0.2209,1,0.062973
1436.34,106.98,65.43,13.859,0.412,21.03,1003.6,0.388,0.933,0.244,0.547,0.177,-0.1121,0.1867,0,0.000824
2073.7,119.74,64.4,13.265,1.26,12.75,2990.8,0.871,4.109,2.038,0.049,1.291,-0.1462,0.4403,0,0.039166
1883.86,111.88,60.15,13.491,0.792,5.35,4740.8,0.628,3.906,0.955,1.803,0.861,-0.092,0.407,0,0.006693
1620.15,98.54,61.85,12.97,0.378,-16.08,1296.9,0.462,1.264,1.478,0.15,-1.352,-0.2263,0.0207,0,0.000824
1645.96,119.36,61.73,13.215,0.534,35.13,1282.0,0.395,1.679,1.464,2.145,0.705,-0.2047,0.0344,0,0.006693
1995.1,103.68,54.73,12.139,1.218,-26.76,2145.4,0.952,1.737,2.879,3.367,-3.036,-0.4605,0.1955,0,0.047426
2054.42,115.23,63.34,13.285,1.003,19.83,2701.3,0.91,1.281,2.042,-1.111,-0.098,-0.3005,0.3167,0,0.006693
2053.68,113.87,55.53,13.448,1.231,-1.82,9082.7,0.881,3.037,1.328,-1.011,-0.278,-0.0701,0.31,0,0.075858
1421.16,99.47,61.65,13.684,0.468,18.54,2057.6,0.418,0.0,3.19,3.231,-2.782,-0.2042,0.2291,0,0.001501
1796.22,111.3,62.3,14.001,0.761,24.96,1317.4,0.784,0.085,1.061,0.399,-1.824,-0.0697,0.0919,0,0.006693
1694.71,114.51,63.21,13.633,0.646,27.64,7.3,0.617,1.224,1.813,-0.341,0.582,-0.0942,0.1366,0,0.006693
1921.66,109.21,61.77,13.327,0.774,-3.69,2166.2,0.746,2.64,2.837,0.335,1.37,-0.3103,0.0321,0,0.001501
1981.55,122.46,60.18,13.7,0.966,36.88,1244.9,0.818,3.314,1.705,1.732,0.659,-0.082,0.2485,0,0.035571
1728.44,111.41,60.39,14.027,0.528,9.34,1296.4,0.52,2.732,1.199,1.264,-1.262,-0.1587,0.1442,0,0.006693
1592.76,101.96,65.3,13.75,0.557,19.61,1857.3,0.65,0.719,2.173,2.375,-2.27,-0.2836,-0.0184,0,0.000824
2012.41,115.36,60.69,13.226,1.046,-5.79,5900.7,0.56,5.142,2.262,-2.455,0.972,-0.2929,0.4305,0,0.006693
1809.0,119.3,61.28,13.713,0.468,46.46,732.2,0.736,1.553,0.385,4.281,-1.723,0.1515,-0.0343,0,0.014774
1787.8,113.67,55.36,13.809,0.576,35.18,1972.5,0.613,0.579,1.077,0.616,-1.053,-0.0349,-0.0248,0,0.006693
1849.52,128.89,59.68,13.826,0.793,19.56,4917.2,0.576,3.972,1.246,0.672,1.353,-0.0854,0.2043,0,0.035571
1951.97,111.16,62.49,13.731,1.319,2.57,2304.1,0.933,1.526,3.773,-2.333,-3.234,-0.3801,0.1474,0,0.154465
1981.9,118.35,65.9,13.823,0.423,26.37,2060.2,0.65,2.443,2.24,-0.534,-0.648,-0.191,0.2399,0,0.006693
1878.57,119.8,62.76,13.884,0.571,24.75,0.0,0.703,1.683,1.986,-0.994,1.551,-0.2435,0.0684,0,0.006693
1729.14,104.73,55.63,13.228,0.756,-10.26,2429.1,0.719,1.068,2.159,1.927,-2.153,-0.3092,0.0569,0,0.000824
1449.47,103.29,61.12,13.214,0.443,9.81,824.1,0.384,0.821,1.804,-0.229,1.303,-0.1773,0.0465,0,0.000824
1954.84,112.69,60.92,13.706,0.811,25.16,1534.0,0.798,0.716,2.009,1.596,0.068,-0.2042,-0.0372,0,0.006693
1866.88,109.66,62.51,13.953,0.897,-0.59,4459.6,0.632,3.471,1.595,-1.043,2.33,-0.2108,0.2901,0,0.000824
2054.07,121.09,60.05,13.502,0.789,11.33,6261.4,0.701,3.586,0.733,-0.748,0.545,-0.1688,0.2671,0,0.035571
1412.25,99.64,60.89,13.66,0.383,18.44,769.5,0.256,0.0,1.683,-1.278,0.465,-0.206,-0.0568,0,0.000824
1827.12,98.64,61.05,13.318,0.522,-4.28,3012.4,0.753,1.237,1.95,4.415,-1.851,-0.1441,-0.0594,0,0.000824
1951.29,113.69,59.99,13.468,0.732,25.07,983.6,0.889,1.179,0.93,-0.513,-0.286,-0.2139,0.0452,0,0.006693
1756.2,111.69,61.27,13.777,0.635,34.26,3287.9,0.434,1.914,2.547,-0.74,-1.527,-0.3148,0.1587,0,0.006693
1764.86,110.39,62.56,14.019,0.605,1.45,6631.2,0.614,2.356,1.551,1.165,-2.629,-0.3226,0.2021,0,0.013387
1647.94,111.57,60.9,14.168,0.453,14.84,1179.1,0.583,1.405,0.939,-2.184,5.188,0.0017,0.106,0,0.006693
1919.89,113.55,56.68,14.065,0.615,6.13,6560.7,0.666,2.603,0.463,3.223,-1.316,-0.0414,0.203,0,0.013387
1682.26,102.62,54.95,13.111,0.615,-13.4,4008.9,0.444,2.855,2.332,2.87,-3.562,-0.2488,0.1387,0,0.002473
2125.9,119.14,57.16,13.207,0.954,6.58,7775.8,0.765,2.356,1.228,2.238,-0.939,-0.0862,0.1701,0,0.013387
1954.95,118.57,61.63,13.807,0.927,26.84,622.8,0.81,1.569,0.703,0.921,0.576,-0.0822,0.0126,0,0.006693
1881.8,111.65,57.62,13.535,1.003,20.88,795.8,0.839,1.692,2.822,1.844,3.022,-0.2591,0.2056,0,0.012128
1882.87,104.04,62.27,12.484,0.761,-19.07,1632.2,0.525,2.688,3.656,1.784,-0.426,-0.3654,0.0901,0,0.003684
1843.41,109.58,63.97,14.037,1.284,2.29,5007.9,0.814,3.204,2.278,0.129,-0.788,-0.1669,0.2026,0,0.004967
1869.2,112.37,61.28,13.498,0.716,0.88,2531.7,0.66,1.735,2.318,0.195,-0.492,-0.3834,0.0852,0,0.016302
1546.22,99.22,64.96,13.228,0.516,-8.83,350.0,0.548,0.887,2.12,-0.22,-1.206,-0.233,0.1546,0,0.000824
1655.68,103.36,63.33,13.857,0.342,4.46,1272.1,0.659,0.759,0.088,0.172,2.372,0.0818,-0.0142,0,0.000824
1959.03,106.32,62.79,14.051,0.88,0.81,1500.8,0.707,2.676,1.547,0.806,2.239,0.0107,0.2795,0,0.000824
1865.67,112.62,62.49,13.317,0.796,3.91,762.2,0.701,3.191,2.83,1.63,0.389,-0.0882,0.03,0,0.012128
1908.84,107.89,60.0,12.723,1.017,-12.6,3110.6,0.888,1.391,2.713,1.568,-3.236,-0.4182,0.0997,0,0.003684
1859.13,119.09,58.9,13.988,0.737,34.66,1708.9,0.812,1.376,1.476,1.964,-2.33,-0.2176,0.1261,0,0.006693
1759.08,105.96,62.1,14.003,0.794,3.39,3002.8,0.904,0.436,0.0,3.459,-2.063,-0.0354,0.1334,0,0.000824
1591.98,104.57,64.17,13.534,0.593,-5.35,1901.6,0.339,1.2,2.716,-0.174,0.663,-0.358,0.0613,0,0.003684
1949.81,117.73,62.74,14.155,0.599,25.86,1909.8,0.551,3.345,2.427,1.518,-1.55,-0.3475,0.1467,0,0.006693
1597.05,114.35,66.57,13.359,0.492,28.81,0.0,0.696,0.505,2.162,1.316,0.869,-0.2486,0.2282,0,0.006693
1634.88,105.4,59.58,13.599,0.444,23.56,2184.8,0.507,1.062,1.49,0.855,-0.202,-0.1378,0.0289,0,0.000824
1816.94,116.48,67.19,13.396,0.586,20.23,2272.5,0.58,2.291,1.065,-1.077,0.158,-0.3629,0.33,0,0.016302
1866.72,118.92,63.52,13.577,0.571,22.92,681.0,0.553,1.502,2.717,0.043,1.24,-0.1281,0.126,0,0.012128
1660.9,109.24,68.78,13.74,0.464,11.87,588.1,0.676,0.064,2.847,0.21,0.932,-0.17,-0.058,0,0.001501
1851.38,107.16,59.96,13.568,0.938,-3.69,2466.1,0.835,1.648,2.67,-1.607,0.887,-0.1441,0.2123,0,0.000824
1910.3,123.07,59.96,13.854,1.041,27.88,3827.5,0.804,3.265,0.412,2.137,-2.586,0.0187,0.2374,0,0.035571
2183.69,116.34,51.95,13.859,1.501,5.14,4674.8,0.989,3.43,2.19,1.196,-1.484,-0.3456,0.3841,0,0.039166
1445.07,97.04,57.74,12.596,0.607,-21.42,1669.7,0.28,1.959,1.446,0.615,-0.664,-0.4254,0.1047,0,0.004496
1672.8,110.74,60.27,13.682,0.584,25.95,0.0,0.603,0.749,3.174,0.956,2.547,-0.2379,0.0165,0,0.012128
1572.81,116.92,62.29,13.278,0.47,40.81,1139.5,0.406,1.72,1.426,-0.323,-3.202,0.0024,0.0342,1,0.006693
1936.69,112.08,57.15,13.331,0.837,-8.8,7806.7,0.784,2.18,2.293,0.66,-2.944,-0.2313,0.2219,0,0.013387
1826.25,106.32,56.08,14.053,1.11,15.55,2372.5,0.963,0.8,1.17,0.05,-0.257,-0.1003,0.1981,0,0.004967
1527.67,107.78,62.9,13.703,0.556,13.86,2104.0,0.489,1.562,0.577,-1.149,-0.681,0.1435,0.1658,0,0.000824
1640.21,100.67,60.58,13.084,0.441,-4.72,1290.9,0.52,0.171,2.588,-2.059,1.199,-0.2589,0.1251,0,0.000824
1844.75,121.51,61.3,13.479,0.86,29.51,982.2,0.489,2.692,2.946,-0.236,-1.038,-0.0837,0.2102,0,0.062973
1801.31,112.06,65.56,13.843,0.723,-2.43,677.6,0.836,0.534,0.566,-1.841,1.537,-0.0663,0.0936,0,0.006693
2046.66,119.6,59.65,13.16,0.949,-4.84,4245.3,0.668,3.673,2.977,1.786,0.088,-0.2784,0.2359,0,0.012128
1754.48,109.26,64.7,13.754,0.61,12.54,0.0,0.648,0.947,1.386,-3.281,-0.358,-0.2705,0.0964,0,0.000824
1483.8,95.4,61.75,13.721,0.444,11.71,1439.5,0.511,0.508,1.038,0.955,-1.119,0.0812,-0.0715,0,0.000824
1603.53,109.47,63.96,13.815,0.233,1.21,1393.5,0.658,0.0,0.763,-0.163,-1.587,0.0031,-0.0174,0,0.000824
1917.92,122.29,56.53,13.811,1.069,25.8,1818.4,0.699,2.031,1.208,0.644,-0.367,-0.001,0.168,0,0.035571
1854.62,104.43,61.73,14.194,0.664,18.5,2588.5,0.795,0.0,2.282,1.758,0.254,-0.0693,0.0662,0,0.000824
1983.2,108.57,54.88,13.582,0.754,9.26,8095.5,0.715,2.363,0.709,1.786,-1.444,-0.1816,0.1954,0,0.001659
1898.71,122.22,59.36,13.356,0.851,37.29,359.3,0.839,1.438,1.516,2.304,-0.037,-0.176,0.0687,0,0.035571
1935.86,119.47,66.0,13.698,0.955,27.66,2201.7,0.845,1.416,0.809,3.189,2.467,-0.1092,0.123,0,0.006693
1554.41,96.01,62.56,12.314,0.773,-17.72,1200.0,0.638,0.858,3.392,1.732,-2.619,-0.4674,0.1667,0,0.003684
1826.83,105.73,56.89,13.57,0.832,6.64,1848.3,0.825,0.646,2.926,1.478,-2.774,-0.2831,0.0842,0,0.001501
1851.68,113.53,60.0,13.102,0.687,40.13,812.6,0.768,0.595,0.832,-0.073,-0.283,-0.1776,0.1485,0,0.006693
1793.81,105.94,61.98,13.645,1.077,-2.51,1089.9,0.954,0.272,2.444,2.262,1.302,-0.1015,0.2838,0,0.000824
1695.1,111.54,62.96,13.913,0.493,29.91,998.8,0.661,0.0,2.041,-0.292,-1.89,-0.073,0.0135,0,0.006693
1508.78,106.34,63.56,13.628,0.343,23.23,1726.6,0.511,0.082,3.074,-0.269,-4.553,-0.3298,0.0579,0,0.004496
2083.16,116.46,61.91,13.404,1.054,16.57,678.1,0.822,3.079,1.935,-0.831,2.931,-0.29,0.2742,0,0.006693
1993.14,110.03,65.74,13.198,0.794,-10.34,5917.3,0.621,3.282,0.618,-0.461,-0.55,-0.143,0.2648,0,0.006693
1614.94,109.43,60.63,13.737,0.252,18.66,1221.5,0.515,0.761,0.518,3.617,-0.232,-0.0453,0.125,0,0.000824
1877.32,103.87,61.24,12.581,0.86,-13.57,2186.1,0.873,0.876,1.852,4.534,-1.143,-0.0201,0.2944,0,0.000824
1855.15,108.41,61.62,13.59,0.934,7.81,6359.2,0.467,3.528,3.299,-2.693,-1.184,-0.2278,0.3687,0,0.003018
1698.39,111.25,63.74,13.596,0.552,34.01,1036.5,0.734,0.739,0.0,3.438,-1.381,0.1744,0.1562,0,0.006693
1611.21,114.0,62.57,13.647,0.707,15.4,2142.5,0.464,1.525,2.26,-0.783,2.135,-0.4338,0.1552,0,0.016302
1744.85,103.59,63.16,12.948,0.514,-4.49,791.9,0.697,0.992,1.554,1.659,-0.89,-0.1175,0.0393,0,0.000824
1871.88,105.82,63.21,13.594,0.809,-5.74,1820.7,0.881,0.275,0.964,3.721,-1.157,-0.0298,0.0249,0,0.000824
1618.81,117.3,60.93,13.728,0.992,35.42,383.6,0.852,0.977,2.668,3.112,-0.493,-0.2592,0.161,0,0.006693
1855.89,119.12,61.25,13.499,1.096,13.38,4966.3,0.437,6.071,2.265,1.243,-0.773,-0.1608,0.3024,0,0.006693
1816.35,107.64,64.91,13.64,0.723,-4.12,1387.6,0.677,1.461,2.659,-0.001,-0.731,-0.3354,0.2073,0,0.000824
2170.24,128.46,61.54,13.39,1.032,35.76,4759.0,0.743,4.209,0.842,-1.461,0.659,-0.1296,0.1018,0,0.035571
1939.61,123.37,58.13,13.878,0.647,40.84,2309.7,0.823,0.462,0.444,5.057,-1.114,-0.2061,-0.0053,0,0.035571
1653.21,107.76,60.76,13.681,0.706,16.82,2178.8,0.861,0.177,1.295,3.073,-0.317,-0.0943,0.0393,0,0.000824
1586.13,106.8,57.83,14.012,0.541,13.51,2498.1,0.316,2.239,2.793,0.565,-2.947,-0.2647,0.1145,0,0.001501
1784.17,108.31,64.12,13.77,0.762,3.34,1378.3,0.545,1.848,2.699,-2.32,0.435,-0.4017,0.251,0,0.002025
1666.11,120.67,58.24,13.414,0.217,55.75,1489.4,0.657,0.0,0.642,0.713,-0.128,-0.0736,-0.1414,0,0.075858
1685.83,109.05,59.07,12.862,0.865,-17.11,3509.7,0.795,0.811,2.27,2.085,-2.678,-0.2913,0.3054,0,0.000824
1990.03,106.41,62.18,13.238,0.538,-7.62,2150.2,0.72,1.353,1.683,-0.548,-0.109,-0.1344,0.1091,0,0.000824
1711.9,99.76,64.52,13.655,0.453,-5.2,2525.5,0.602,0.592,1.483,-2.876,1.215,-0.2461,-0.054,0,0.000824
1933.54,120.68,62.12,13.621,0.726,33.53,2328.4,0.713,1.654,2.034,-0.604,0.847,-0.2273,0.1702,0,0.035571
1630.69,110.02,63.57,13.846,0.599,38.6,1373.5,0.668,0.925,2.202,-0.193,-2.121,-0.2833,0.1771,0,0.006693
1847.34,107.23,52.52,13.187,0.965,-15.38,5587.8,0.457,4.625,1.351,-0.385,-2.526,-0.1209,0.2532,0,0.000824
1842.56,117.05,61.46,13.826,1.041,35.86,2222.7,0.772,1.567,1.74,1.513,2.072,-0.1979,0.0565,0,0.006693
1816.4,109.74,63.84,13.608,0.475,6.26,1707.5,0.668,1.134,1.919,-0.466,1.241,-0.2652,-0.0495,0,0.000824
1469.17,102.95,62.17,13.788,0.496,6.54,1108.9,0.405,0.167,2.244,0.514,2.11,-0.2165,-0.1139,0,0.000824
1712.35,91.3,62.76,12.693,0.705,-15.03,583.1,0.635,0.835,3.276,-2.359,0.725,-0.415,0.0833,0,0.003684
1830.56,119.73,61.45,14.085,0.704,22.03,1036.0,0.607,2.598,2.534,-0.882,-2.715,-0.2814,0.1815,0,0.006693
1925.27,120.65,63.62,13.711,0.803,40.61,1308.9,0.8,1.707,1.65,-0.247,2.527,-0.2442,0.033,0,0.035571
2068.38,120.47,61.46,13.637,0.849,33.56,1543.3,0.865,1.817,0.837,0.201,-0.38,-0.1364,0.2738,0,0.035571
1587.95,107.32,64.43,13.733,0.467,16.13,1113.6,0.629,0.108,1.016,0.333,-1.027,-0.1651,-0.024,0,0.000824
1715.68,108.35,64.11,13.92,0.56,20.4,1605.3,0.638,1.572,1.363,-0.505,-1.097,-0.1849,0.0677,0,0.000824
2107.11,121.18,65.4,13.641,1.069,31.44,476.8,0.766,4.36,2.61,1.021,0.736,-0.1383,0.3647,0,0.035571
1906.29,122.45,60.27,13.683,0.98,54.03,1706.2,0.828,2.517,0.527,-0.031,-1.335,-0.1934,0.1231,0,0.075858
1760.89,114.57,61.65,13.838,0.569,17.55,1828.2,0.617,0.905,1.962,-0.132,-0.888,-0.1592,-0.1481,0,0.006693
1904.58,103.33,66.09,13.226,1.109,-7.76,0.0,0.845,1.546,2.718,-0.438,-0.341,-0.4313,0.2146,0,0.021881
2193.12,105.73,60.0,12.168,1.145,-23.99,1880.2,0.928,1.962,2.278,0.008,2.129,-0.2388,0.3576,0,0.010987
1879.69,120.2,63.03,13.551,0.845,44.16,1588.7,0.881,1.387,0.807,-0.391,-1.454,-0.2866,0.0621,0,0.035571
1787.0,102.16,58.36,13.942,0.84,5.83,1362.5,0.837,0.92,2.601,-0.551,1.338,-0.2119,-0.0104,0,0.000824
1493.19,111.96,60.31,13.878,0.273,38.55,1629.8,0.602,0.256,0.037,1.619,0.549,-0.0695,-0.0141,0,0.006693
1973.69,112.71,63.13,13.724,1.043,7.09,886.2,0.983,0.0,0.269,1.352,-1.617,-0.0721,0.0318,0,0.006693
1949.68,118.7,59.85,13.636,0.873,-1.89,5170.9,0.701,3.431,1.702,-0.249,-2.538,-0.0864,0.3138,0,0.006693
1786.14,105.13,55.55,13.782,0.925,24.98,1931.8,0.846,0.393,1.501,2.787,1.05,-0.1264,0.132,0,0.000824
1602.61,107.49,60.08,13.934,0.717,19.92,1640.8,0.774,0.436,1.88,-4.741,-2.569,-0.2997,-0.0888,0,0.000824
1664.48,112.43,63.23,13.334,0.409,18.4,1464.3,0.397,1.128,2.009,0.758,-0.337,-0.2644,-0.007,0,0.006693
1794.68,103.39,63.5,13.15,0.781,33.65,1034.6,0.841,0.0,2.231,-1.836,0.483,-0.3111,0.0289,0,0.000824
1766.0,119.61,64.17,13.893,0.685,36.96,68.5,0.433,2.873,2.021,-0.612,0.156,-0.1821,-0.0271,0,0.006693
2057.2,115.6,56.11,12.866,0.938,-15.87,5492.3,0.617,4.769,1.529,2.158,-0.269,-0.2926,0.3243,0,0.006693
1959.44,104.91,59.1,13.223,0.94,3.1,3484.3,0.894,0.982,3.219,1.858,1.379,-0.2574,0.0509,0,0.001501
1303.03,107.09,59.61,13.5,0.53,36.37,2254.2,0.293,0.0,2.157,2.194,-1.276,-0.2362,-0.0447,0,0.000824
1822.27,112.71,63.74,13.609,0.57,32.77,2229.9,0.659,1.245,2.509,2.239,-0.666,-0.2555,0.1571,0,0.006693
1434.5,95.48,63.16,13.112,0.365,-14.81,1558.4,0.521,0.0,2.306,0.247,0.501,-0.2942,0.0628,0,0.000824
2002.25,120.42,53.34,13.477,0.843,38.24,1674.9,0.819,1.973,2.068,0.859,0.473,-0.2476,0.2203,0,0.035571
1498.48,108.48,62.47,13.387,0.751,30.89,1028.0,0.538,1.584,3.679,0.489,0.078,-0.479,0.0016,0,0.003684
1454.02,108.61,61.85,13.257,0.731,6.35,1646.0,0.525,1.885,1.271,-0.095,-0.693,-0.12,0.2398,0,0.000824
1808.45,101.7,55.02,13.384,0.963,-5.9,1616.2,0.969,0.0,1.092,1.174,2.349,0.0252,0.0363,0,0.000824
1693.95,107.44,60.68,13.82,0.594,23.83,2241.7,0.697,0.0,2.453,0.893,-0.717,-0.3675,0.0371,0,0.002025
1834.37,113.41,67.26,13.603,0.731,15.29,1345.5,0.832,0.95,1.71,4.657,-1.949,-0.3084,0.2312,0,0.006693
1656.82,116.34,59.92,13.46,0.451,37.13,93.4,0.527,1.377,0.0,-0.821,0.609,-0.1246,0.0879,0,0.006693
1700.72,110.93,61.8,13.593,0.659,29.76,2194.6,0.813,0.324,1.208,2.948,-1.017,-0.1462,0.0138,0,0.006693
1689.32,106.97,59.74,14.124,0.754,2.73,7158.9,0.25,2.904,2.239,3.009,0.54,-0.2531,0.168,0,0.001659
1592.09,107.63,65.41,13.787,0.444,19.95,1221.0,0.548,1.01,0.765,-2.652,-2.333,-0.0877,0.0844,0,0.000824
2075.51,130.68,60.91,13.686,1.159,34.16,2181.2,0.85,3.647,2.258,-1.793,-3.116,-0.3841,0.2969,1,0.354344
1813.72,118.2,64.05,13.778,0.582,28.29,467.2,0.457,1.742,2.257,-1.254,-0.704,-0.296,0.2864,0,0.006693
1853.04,117.55,62.79,13.732,0.673,35.76,553.3,0.728,1.838,2.446,3.299,-2.363,-0.1405,0.2092,0,0.006693
2146.13,115.76,53.95,13.611,1.135,4.9,6058.3,0.781,4.785,1.094,1.998,-1.983,-0.1888,0.4336,0,0.039166
1676.54,114.35,59.62,13.422,0.79,28.49,2564.5,0.865,0.0,1.918,2.813,-0.789,-0.1676,0.1441,0,0.006693
1824.2,116.89,67.73,13.72,0.547,14.34,968.9,0.548,2.107,1.226,1.197,-0.573,-0.0322,0.1816,0,0.006693
1583.56,111.14,56.89,13.773,0.712,19.75,961.8,0.84,0.0,2.281,-0.482,0.217,-0.0232,0.2386,0,0.006693
1810.84,111.91,65.87,13.553,1.004,11.47,1234.6,0.868,2.021,1.779,1.627,1.246,-0.2877,0.1746,0,0.006693
1815.32,107.24,59.82,13.699,0.582,16.78,921.1,0.664,0.938,1.355,1.405,-1.836,-0.1354,0.1697,0,0.000824
1890.03,127.29,66.82,13.792,1.164,33.9,2362.2,0.845,3.343,2.108,0.783,-1.349,-0.4713,0.1901,1,0.354344
1790.87,113.43,59.02,14.274,0.581,16.65,2041.3,0.773,0.0,0.0,0.497,1.041,-0.0113,0.0315,0,0.006693
1545.65,94.67,59.04,12.922,0.404,-17.12,1974.3,0.609,0.632,2.371,1.877,-1.15,-0.261,0.0687,0,0.000824
2086.58,119.25,60.03,13.597,0.885,36.58,1606.6,0.791,2.932,2.465,2.501,0.59,-0.3255,0.3411,0,0.006693
1884.77,114.48,65.19,13.969,0.757,13.96,6661.2,0.608,2.495,1.106,-0.441,-1.799,-0.0764,0.1855,0,0.013387
1883.9,120.16,56.99,13.013,0.897,33.7,1279.5,0.867,1.003,2.385,0.359,-1.502,-0.2919,0.1905,0,0.035571
1920.38,112.12,64.82,13.918,0.767,0.83,279.6,0.668,1.192,2.608,2.178,-0.439,-0.3811,-0.0126,0,0.016302
2011.13,120.42,57.74,13.641,0.755,18.3,6615.8,0.486,3.885,1.15,0.919,-0.908,-0.03,0.3063,0,0.069138
1482.55,101.33,64.18,13.375,0.44,28.88,1864.3,0.273,0.036,1.721,2.084,1.992,-0.2168,0.0828,0,0.000824
1807.81,118.01,60.22,13.641,0.723,30.59,1435.6,0.554,2.386,2.923,1.003,0.521,-0.151,0.168,0,0.012128
1785.02,113.45,63.66,13.642,0.934,25.7,418.0,0.834,1.779,1.493,2.902,0.195,-0.0739,0.1221,0,0.006693
1815.14,108.92,59.93,13.816,0.759,17.19,2690.8,0.829,0.0,1.949,2.28,-0.992,-0.3133,0.1725,0,0.000824
1778.53,113.48,62.85,13.731,0.826,33.3,1400.9,0.752,1.265,1.594,2.415,0.532,-0.3889,0.1476,0,0.016302
1740.0,121.84,64.57,13.486,0.743,46.19,902.2,0.403,2.136,1.532,2.876,1.351,-0.3399,0.0737,0,0.035571
1850.32,110.61,64.87,13.644,0.779,2.02,1097.2,0.654,2.567,2.962,1.418,-1.752,-0.3811,0.17,0,0.029312
1699.94,104.1,64.58,13.723,0.433,32.14,0.0,0.626,0.0,0.93,0.073,1.749,-0.1664,-0.013,0,0.000824
1550.88,116.55,64.87,13.531,0.722,22.27,2006.4,0.366,1.688,2.368,3.787,0.416,-0.1752,0.0153,0,0.006693
2287.02,116.71,59.86,13.244,1.25,-11.12,4981.3,0.911,4.319,0.751,3.933,1.217,-0.1141,0.4449,0,0.039166
1575.15,111.83,64.5,13.98,0.738,25.38,1280.5,0.797,0.286,2.281,0.053,1.485,-0.1597,0.0995,0,0.006693
1932.18,121.29,64.42,13.399,0.737,26.89,4940.2,0.708,3.132,1.832,5.959,1.079,-0.0903,0.3265,0,0.035571
1690.71,109.53,64.4,13.607,0.717,0.02,2805.4,0.706,1.197,2.167,0.785,-4.074,-0.1653,0.0896,0,0.002473
2091.64,112.28,62.52,13.77,1.004,6.77,5137.5,0.706,2.727,2.297,1.543,-2.052,-0.3064,0.3502,0,0.006693
1508.48,107.95,61.8,13.903,0.374,47.84,1531.1,0.583,0.0,1.512,2.346,-3.106,-0.3921,0.0814,0,0.004496
1758.59,114.69,59.45,13.523,1.002,25.95,1128.6,0.701,2.262,3.738,3.988,-0.138,-0.3328,-0.1194,0,0.012128
1861.58,119.5,59.92,14.033,0.708,19.69,2941.1,0.77,1.688,1.112,1.838,-0.354,-0.3308,0.2411,0,0.006693
1673.49,101.46,59.66,14.033,0.52,1.34,2084.0,0.737,0.754,0.684,-0.338,-1.725,-0.1246,0.1812,0,0.000824
1805.41,108.26,66.81,13.635,0.373,1.5,1264.2,0.556,1.856,1.345,2.709,0.036,-0.1789,0.0283,0,0.000824
1667.5,107.64,63.56,13.664,0.435,16.33,1907.9,0.422,1.752,1.422,3.886,0.051,-0.1681,0.1413,0,0.000824
1876.64,117.05,58.47,13.808,0.914,20.23,5768.6,0.495,4.101,2.602,4.446,-1.124,-0.3038,0.303,0,0.006693
1599.89,104.61,61.81,13.955,0.416,13.34,1496.2,0.583,0.0,0.201,-1.686,0.076,0.1239,0.1439,0,0.000824
1464.99,96.75,62.02,12.641,0.768,-18.92,1518.6,0.347,2.473,1.799,1.405,-0.948,-0.4113,0.1492,0,0.002025
1663.15,109.7,63.01,13.589,0.481,24.98,372.4,0.639,1.378,0.937,2.63,-0.621,-0.1934,0.0628,0,0.000824
1939.07,119.2,58.1,13.906,0.82,37.89,834.5,0.85,0.482,1.069,0.433,-0.486,-0.1962,0.1468,0,0.006693
1772.68,111.19,62.77,13.753,0.695,27.57,1729.5,0.755,1.535,1.852,-2.429,-2.949,-0.3157,0.2699,0,0.006693
1655.74,114.3,66.94,13.539,0.535,26.67,781.7,0.604,1.411,1.991,0.268,-0.398,-0.05,0.0398,0,0.006693
1907.57,105.31,63.97,13.175,0.824,-15.34,207.7,0.765,1.384,2.335,2.045,-0.979,-0.2333,0.134,0,0.000824
1708.34,114.65,65.17,14.328,0.715,2.15,2134.9,0.356,3.998,0.992,1.132,0.032,-0.0839,0.2936,0,0.006693
